numsolution,numrex,mini_cout,maxi_cout,reel_cout,code_monnaie_cout,code_unite_cout,difficulte,gain,code_monnaie_gain,code_periode_gain,energie_gain,code_unite_energie,code_periode_energie,ges_gain,mini_gain,maxi_gain,moyen_gain,reel_gain,tri_reel,tri_min,tri_max
770,733,,,,0,0,,3000000.0,7,3,,1,1,,,,,,0.0,,
770,742,0.0,0.0,40000.0,7,1,,390000.0,7,3,73050.0,16,1,,,,,,0.17,,
770,1879,0.0,0.0,20000.0,3,1,,,1,1,,1,1,,,,,,,,
771,2,0.0,0.0,820333.0,3,1,,152222.0,3,3,2271.0,9,3,,,,,,5.0,,
771,38,,,,0,0,,,1,1,,1,1,,,,,0.1,,,
771,38,,,,0,0,,,1,1,111.0,3,3,26000.0,,,,,,,
772,41,0.0,0.0,300000.0,2,1,8.0,60000.0,2,3,637.0,12,3,52.3,,,,,5.0,,
772,43,,,,0,0,,,1,1,,1,1,,,0.3,,,,,
773,42,,,,0,0,,,1,1,,1,1,,0.05,0.25,,,,,
773,95,,,,0,0,,75000.0,2,3,,1,1,,0.1,0.2,,,,,
773,375,0.0,0.0,5500.0,2,1,,38640.0,2,3,1200.0,5,3,247.2,,,,,3.0,,
774,191,,,,0,0,,8911.0,4,3,89107.0,5,3,,,,,,,,
776,47,0.0,0.0,40.0,5,18,8.0,,1,1,,1,1,,,0.45,,0.36,1.5,,
776,47,0.0,0.0,40.0,5,18,8.0,,1,1,,1,1,,,0.45,,0.36,0.12,,
776,132,,,,0,0,,1860.0,3,3,209256.3,5,1,61.0,,,,,,,
776,489,,,,0,0,,76000.0,6,1,,1,1,407.0,,,,,,,
776,542,,,,0,0,,,1,1,,1,1,,,,,,,,
776,769,0.0,0.0,24830.0,5,1,,,1,3,1181.0,2,1,87.0,,,,,,,
776,779,0.0,0.0,260270.0,5,1,,,1,1,,1,1,41.0,,,,,,,
776,779,0.0,0.0,260270.0,5,1,,,1,3,2432.0,2,1,149.0,,,,,,,
776,784,,,,0,0,,,1,1,,1,1,,,,,,,,
776,1642,0.0,0.0,237649.0,5,1,,,1,3,4313.0,2,1,284.0,,,,,,,
776,1646,0.0,0.0,31953.0,5,1,,,1,3,1033.0,2,1,72.0,,,,,,,
777,49,0.0,0.0,17500.0,3,1,8.0,73857.0,3,3,,1,1,,,,,,0.3,,
777,449,0.0,0.0,1800.0,2,1,,,1,3,3300.0,7,1,9.0,,,,,,,
777,776,0.0,0.0,336022.0,5,1,,,1,3,2637.0,2,1,185.0,,,,,,,
777,777,0.0,0.0,300540.0,5,1,,,1,3,1923.0,2,1,138.0,,,,,,,
777,779,0.0,0.0,1453487.0,5,1,,,1,3,26867.0,2,1,1645.0,,,,,,,
777,780,0.0,0.0,339200.0,5,1,,,1,3,5824.0,2,1,393.0,,,,,,,
777,781,0.0,0.0,157121.0,5,1,,,0,0,,0,0,,,,,,,,
777,784,,,,0,0,,,1,1,,1,1,,,,,,,,
777,785,0.0,0.0,349340.0,5,1,,,1,1,921.0,2,1,64.0,,,,,,,
777,786,,,,0,0,,,1,1,,1,1,,,,,,,,
777,787,0.0,0.0,349340.0,5,1,,,1,1,2285.0,2,1,161.0,,,,,,,
777,788,0.0,0.0,103790.0,5,1,,,1,1,2013.0,2,1,124.0,,,,,,,
777,790,0.0,0.0,337500.0,5,1,,,1,3,1573.0,2,1,87.0,,,,,,,
777,820,0.0,0.0,390000.0,3,1,,363000.0,3,3,,1,1,,,,,,1.1,,
777,838,0.0,0.0,373000.0,3,1,,279000.0,3,3,,1,1,,,,,,2.0,,
777,1496,0.0,0.0,142480.0,5,1,,,1,3,4104.0,2,1,253.0,,,,,,,
777,1498,0.0,0.0,810765.0,5,1,,,1,3,12730.0,2,1,838.0,,,,,,,
777,1520,0.0,0.0,163790.0,5,1,,,1,3,3874.0,2,1,286.0,,,,,,,
777,1521,0.0,0.0,349853.0,5,1,,,1,3,781.0,2,1,519.0,,,,,,,
777,1637,0.0,0.0,338000.0,5,1,,,1,3,2966.0,2,1,209.0,,,,,,,
777,1638,0.0,0.0,426975.0,5,1,,,1,3,4417.0,2,1,313.0,,,,,,,
777,1639,0.0,0.0,151212.0,5,1,,,1,3,4019.0,2,1,283.0,,,,,,,
777,1640,0.0,0.0,246100.0,5,1,,,1,3,3327.0,2,1,234.0,,,,,,,
777,1641,0.0,0.0,585135.0,5,1,,,1,3,2876.0,2,1,202.0,,,,,,,
777,1642,0.0,0.0,144592.0,5,1,,,1,3,5375.0,2,1,332.0,,,,,,,
777,1643,0.0,0.0,417390.0,5,1,,,1,3,10200.0,2,1,755.0,,,,,,,
777,1645,0.0,0.0,351050.0,5,1,,,0,0,,0,0,,,,,,,,
777,1646,0.0,0.0,139216.0,5,1,,,1,3,1235.0,2,1,87.0,,,,,,,
777,1649,0.0,0.0,300540.0,5,1,,,1,3,1610.0,2,1,113.0,,,,,,,
777,1658,0.0,0.0,391099.0,5,1,,,1,1,3984.0,1,1,280.0,,,,,,,
777,1806,0.0,0.0,70000.0,3,1,,240000.0,3,3,89000.0,11,3,,,,,,0.3,,
777,2021,0.0,0.0,53235000.0,15,1,,,1,1,3444000.0,5,1,,,,,,,,
778,111,,,,0,0,,,1,1,60.0,12,3,,,,,0.55,0.5,,
778,111,,,,0,0,,,1,1,,1,1,,,,,,0.67,,
778,112,,,,0,0,,,1,1,60.0,12,3,24.0,,,,0.026,0.5,,
778,116,0.0,0.0,300000.0,4,1,8.0,,1,1,663.6,12,3,,,,,0.2,,,
778,152,,,,0,0,,,1,1,,1,1,,,,,,,,
778,156,,,,0,0,,,1,1,,1,1,,,,,,,,
778,714,,,,0,0,,,1,3,472665.0,5,1,,,,,,,,
778,826,0.0,0.0,460600.0,3,1,,329000.0,3,3,4833000.0,5,1,,,,,,1.9,,
778,1255,,,,0,0,,,1,1,,1,1,,,,,,,,
778,1805,,,,0,0,,,1,1,,1,1,,,,,,,,
778,1933,,,,0,0,,,1,1,,1,1,,,,,,,,
779,54,0.0,0.0,18800.0,2,1,5.0,,0,0,,0,0,,,,,,,,
779,57,0.0,0.0,12800.0,2,1,5.0,,1,1,,1,1,,,,,,0.0,,
779,60,0.0,0.0,30000.0,2,1,5.0,,0,0,,0,0,,,,,,,,
779,116,0.0,0.0,50000.0,4,1,3.0,,0,0,,0,0,,,,,,,,
779,154,0.0,0.0,11000.0,2,1,,,0,0,,0,0,,,,,,,,
779,351,0.0,0.0,65000.0,9,1,,,0,0,,0,0,,,,,,,,
779,360,,,,0,0,,,1,1,,1,1,,,,,,,,
779,517,,,,0,0,,,1,1,,1,1,,,,,,,,
779,678,,,,0,0,,161510.0,3,3,,1,1,,,,,0.333,,,
779,710,,,,0,0,,,1,1,,1,1,,,,,,,,
779,1571,,,,0,0,,,1,1,,1,1,,,,,,,,
779,1805,,,,0,0,,,1,1,,1,1,,,,,,,,
780,63,0.0,0.0,18600000.0,5,1,5.0,,1,1,542000.0,2,3,33165.0,0.3,0.6,,,,,
780,63,0.0,0.0,18600000.0,5,1,5.0,,1,1,150000.0,2,3,9185.0,,,,,,,
780,132,,,,0,0,,358.0,3,3,40379.0,5,1,12.0,,,,,,,
780,163,,,,0,0,,13636.0,3,3,441.0,15,1,816.0,,,,,0.5,,
780,342,,,,0,0,,,1,1,205.0,12,3,,,,,,,,
780,371,0.0,0.0,190000.0,2,1,,18800.0,2,3,,1,1,,,,,0.4,10.1,,
780,491,0.0,0.0,44000.0,6,1,,18000.0,6,3,1600.0,12,3,296.0,,,,,0.3,,
780,510,,,,0,0,,,1,1,5200.0,7,3,,,,,0.75,,,
780,515,,,,0,0,,,1,1,,1,1,,,,,,,,
780,538,0.0,0.0,65000.0,7,1,,400000.0,7,3,80000.0,5,1,,,,,,0.17,,
780,542,,,,0,0,,3000000.0,1,1,,1,1,,,,,,,,
780,546,,,,0,0,,,1,1,,1,1,,,,,,,,
780,562,,,,0,0,,,1,1,,1,1,,,,,,,,
780,580,0.0,0.0,500000.0,7,1,,745000.0,7,3,106500.0,7,1,,,,,,0.667,,
780,593,0.0,0.0,9500000.0,7,1,,4790000.0,7,3,1065000.0,5,1,,,,,,,,
780,642,,,,0,0,,,1,1,,1,1,,,,,,,,
780,658,,,,0,0,,,1,1,,1,1,,,,,,,,
780,677,0.0,0.0,15000000.0,3,1,,,1,4,55000.0,9,1,40000.0,,,,0.7,,,
780,726,0.0,0.0,450000.0,7,1,,1650000.0,7,3,,1,1,,,,,,0.3,,
780,729,0.0,0.0,900000.0,7,1,,780000.0,7,3,1461.0,9,1,,,,,,1.2,,
780,767,,,,0,0,,,1,1,,1,1,,,,,,,,
780,768,0.0,0.0,490000.0,5,1,,,1,3,21490.0,2,1,1250.0,,,,,,,
780,779,0.0,0.0,5580.0,5,1,,,1,3,921.0,2,1,57.0,,,,,,,
780,794,0.0,0.0,141858.0,5,1,,,1,3,469.0,2,1,28.0,,,,,,,
780,804,0.0,0.0,24000000.0,5,1,,,1,3,546868.0,2,1,,,,,,,,
780,826,0.0,0.0,1158300.0,3,1,,511400.0,3,3,91168.0,11,1,,,,,,2.26,,
780,839,0.0,0.0,100000.0,3,1,,59000.0,3,3,11000.0,11,1,,,,,,1.75,,
780,850,0.0,0.0,3113000.0,3,1,,415000.0,3,3,156000.0,11,1,,,,,,2.68,,
780,850,0.0,0.0,3113000.0,3,1,,1500000.0,3,3,74000.0,11,1,,,,,,1.7,,
780,853,,,,0,0,,,1,1,,1,1,,,,,,,,
780,859,,,,0,0,,,1,1,,1,1,,,,,,,,
780,866,0.0,0.0,180000.0,3,1,,120000.0,1,1,,1,1,,,,,,1.5,,
780,1247,,,,0,0,,26619.0,3,3,20700.0,23,1,,,,,,,,
780,1350,0.0,0.0,1000000.0,2,1,,,1,1,,1,1,,0.1,0.2,,,,,
780,1351,,,,0,0,,,1,3,3.7,3,1,,,,,0.1,,,
780,1352,,,,0,0,,,1,1,,1,1,,,,,,,,
780,1354,,,,0,0,,,1,1,,1,1,,,,,,,,
780,1355,,,,0,0,,,1,1,,1,1,,,,,0.5,,,
780,1359,,,,0,0,,,1,1,,1,1,,,,,,,,
780,1491,,,,0,0,,,1,1,,1,1,,,,,,,,
780,1503,0.0,0.0,373000.0,5,1,,,1,3,656.0,2,1,46.0,,,,,,,
780,1508,0.0,0.0,1404168.0,5,1,,,1,3,70112.0,2,1,2800.0,,,,,,,
780,1515,0.0,0.0,251040.0,5,1,,,0,0,,0,0,,,,,,,,
780,1531,,,,0,0,,,1,1,,1,1,,,,,,,,
780,1554,0.0,0.0,2800.0,3,1,,600.0,3,3,,1,1,,,,,,4.6,,
780,1626,0.0,0.0,12800.0,5,1,,,0,0,,0,0,,,,,,,,
780,1642,0.0,0.0,173800.0,5,1,,,1,3,1812.0,2,1,111.0,,,,,,,
780,1672,0.0,0.0,726990.0,5,1,,,1,3,1863.0,2,1,,,,,,,,
780,1682,,,,0,0,,,1,1,,1,1,,,,,,,,
780,1742,,,,0,0,,,1,1,,1,1,,,,,,,,
780,1743,,,,0,0,,,1,1,,1,1,,,,,,,,
780,1812,,,,0,0,,,1,1,,1,1,,,,,,,,
780,1819,,,,0,0,,,1,1,,1,1,,,,,,,,
780,1825,,,,0,0,,,1,1,,1,1,,,,,,,,
780,1828,0.0,0.0,5200000.0,3,1,,856128.0,3,3,214032.0,11,1,,,,,,,,
780,1828,0.0,0.0,5200000.0,3,1,,286541.0,3,3,71635.0,11,1,,,,,,,,
780,1828,0.0,0.0,5200000.0,3,1,,101338.0,3,3,25334.0,11,1,,,,,,,,
780,1828,0.0,0.0,5200000.0,3,1,,786240.0,3,3,196560.0,11,1,,,,,,,,
780,1828,0.0,0.0,5200000.0,3,1,,164237.0,3,3,41059.0,11,1,,,,,,,,
780,1835,,,,0,0,,11796000.0,3,3,,1,1,,,,,,,,
780,1979,,,,0,0,,,1,1,,1,1,,,,,,,,
780,1980,,,,0,0,,,1,1,,1,1,,,,,,,,
780,1982,,,,0,0,,,1,1,,1,1,,,,,,,,
780,1985,,,,0,0,,,1,1,,1,1,,,,,,,,
780,1986,0.0,0.0,60000.0,3,1,,87485.0,3,3,15550.0,5,1,297.0,,,,0.91,0.69,,
780,1991,,,,0,0,,,1,1,,1,1,,,,,,,,
780,2050,,,,0,0,,,1,1,,1,1,,,,,,,,
780,2097,,,,0,0,,,1,1,,1,1,,,,,,,,
781,68,,,,0,0,,,1,1,,1,1,110163.0,,,,,,,
781,69,,,,0,0,,,1,1,,1,1,50387.0,,,,,,,
781,70,,,,0,0,,,1,1,,1,1,63944.0,,,,,,,
781,72,,,,0,0,,,1,1,,1,1,98432.0,,,,,,,
781,75,,,,0,0,,,1,1,,1,1,285064.0,,,,,,,
781,76,,,,0,0,,,1,1,,1,1,86588.0,,,,,,,
781,77,,,,0,0,,,1,1,,1,1,28385.0,,,,,,,
781,79,,,,0,0,,,1,1,,1,1,28671.0,,,,,,,
781,81,,,,0,0,,,1,1,,1,1,135502.0,,,,,,,
782,71,0.0,0.0,461000.0,2,1,3.0,151000.0,2,1,,1,1,47444.73,,,,,,,
782,1982,,,,0,0,,,1,1,,1,1,,,,,,,,
783,73,,,,0,0,,,1,1,,1,1,63515.0,,,,,,,
783,779,0.0,0.0,375023.0,5,1,,,1,3,2296.0,2,1,161.0,,,,,,,
783,788,0.0,0.0,115254.0,5,1,,,1,1,1282.0,2,1,90.0,,,,,,,
783,790,0.0,0.0,366500.0,5,1,,,1,1,3406.0,2,1,189.0,,,,,,,
783,1522,0.0,0.0,101925.0,5,1,,,1,3,1197.0,2,1,84.0,,,,,,,
784,74,,,,0,0,,,1,1,,1,1,76938.0,,,,,,,
784,83,0.0,0.0,10300000.0,2,1,3.0,,1,1,,1,1,18280.0,,,,,,,
784,84,0.0,0.0,11000000.0,2,1,3.0,,1,1,20000.0,15,3,41096.0,,,,,,,
784,457,0.0,0.0,20000.0,2,1,,2100.0,2,3,,1,1,,,,,,10.0,,
784,748,,,,0,0,,,1,1,,1,1,,,,,,,,
784,771,0.0,0.0,1356713.0,5,1,,,1,1,,1,1,822.0,,,,,,,
784,772,0.0,0.0,352892.0,1,1,,,1,3,1614.0,2,1,1469.0,,,,,,,
784,773,0.0,0.0,3059558.0,5,1,,,1,1,,1,1,2206.0,,,,,,,
784,774,0.0,0.0,59626.0,5,1,,,1,1,,1,1,15.0,,,,,,,
784,1354,,,,0,0,,,1,1,,1,1,,,,,,,,
784,1355,,,,0,0,,,1,1,,1,1,,,,,,,,
784,1362,,,,0,0,,,1,1,,1,1,,,,,1.0,,,
784,1364,,,,0,0,,,1,1,,1,1,,,,,0.3,,,
784,1371,,,,0,0,,500000.0,1,1,,1,1,,,,,,,,
784,1372,,,,0,0,,,1,1,,1,1,,,,,,,,
784,1482,0.0,0.0,10000.0,6,1,,500.0,6,3,,1,1,,,,,0.5,2.5,,
784,1493,0.0,0.0,699761.0,5,1,,,1,3,8400.0,2,1,2183.0,,,,,,,
784,1495,0.0,0.0,40868.0,5,1,,,1,1,,1,1,19.0,,,,,,,
784,1507,0.0,0.0,1551357.0,5,1,,,1,3,119390.0,2,1,39613.0,,,,,,,
784,1534,0.0,0.0,1059500.0,5,1,,,0,0,,0,0,,,,,,,,
784,1535,0.0,0.0,30290.0,5,1,,,0,0,,0,0,,,,,,,,
784,1536,0.0,0.0,7806904.0,5,1,,,1,1,,1,1,12757.0,,,,,,,
784,1537,0.0,0.0,4141800.0,1,1,,,1,1,,1,1,7621.0,,,,,,,
784,1544,0.0,0.0,263250.0,5,1,,,1,1,,1,1,63.0,,,,,,,
784,1545,0.0,0.0,460000.0,1,1,,,1,1,,1,1,428.0,,,,,,,
784,1624,0.0,0.0,521170.0,5,1,,,1,3,414288.0,2,1,345.0,,,,,,,
784,1629,0.0,0.0,4008285.0,5,1,,,1,1,,1,1,6916.0,,,,,,,
784,1630,0.0,0.0,2150486.0,5,1,,,1,3,3100.0,2,1,3846.0,,,,,,,
784,1631,0.0,0.0,599476.0,5,1,,,1,1,,1,1,467.0,,,,,,,
784,1633,0.0,0.0,120358.0,5,1,,,0,0,,0,0,,,,,,,,
784,1634,0.0,0.0,139925.0,5,1,,,1,1,,1,1,42.0,,,,,,,
784,1684,0.0,0.0,4742330.0,5,1,,316111.0,5,3,,1,1,8443.0,,,,,15.0,,
784,1697,0.0,0.0,34950.0,5,1,,,0,0,,0,0,,,,,,,,
784,1799,,,,0,0,,,1,1,,1,1,,,,,,,,
784,1956,,,,0,0,,,1,1,,1,1,,,,,,,,
785,78,,,,0,0,,,1,1,,1,1,2182209.82,,,,,,,
786,80,,,,0,0,,,1,1,,1,1,390454.0,,,,,,,
786,825,0.0,0.0,30000.0,3,1,,25000.0,3,3,3100.0,11,1,,,,,,1.2,,
786,836,0.0,0.0,913275.0,3,1,,772191.0,3,3,,1,1,,,,,,1.18,,
787,82,0.0,0.0,3500000.0,2,1,,,1,1,,1,1,310160.0,,,,,,,
789,104,,,,0,0,,298680.0,3,3,5974.0,12,3,3225.0,,,,,,,
789,1819,,,,0,0,,,1,1,,1,1,,,,,,,,
789,1879,0.0,0.0,14000.0,3,1,,3000.0,3,3,40000.0,5,1,,,,,,,,
790,100,0.0,0.0,165.0,3,1,8.0,282.0,3,3,4032.0,5,3,2.49,,,,,0.6,,
790,103,0.0,0.0,3424.0,3,1,,,1,1,,1,1,,,,,0.2,,,
790,104,0.0,0.0,91667.0,3,1,,140000.0,3,3,1030.0,1,1,,,,,,0.7,,
790,163,0.0,0.0,375.0,3,1,,,3,3,,1,1,,,,,,,,
790,532,0.0,0.0,25000.0,7,1,,153000.0,7,3,51000.0,5,1,,,,,,0.17,,
790,539,0.0,0.0,375000.0,7,1,,525000.0,7,3,197000.0,5,1,,,,,,1.33,,
790,540,0.0,0.0,1130000.0,7,1,,1591549.0,7,3,,1,1,,,,,,0.71,,
790,543,0.0,0.0,1220000.0,7,1,,1250000.0,7,3,500.0,12,1,,,,,,,,
790,594,,,,0,0,,,1,1,,1,1,,,,,,,,
790,659,,,,0,0,,,1,1,,1,1,,,,0.25,,,,
790,716,,,,0,0,,,1,1,43929.0,5,1,,,,,,,,
790,825,0.0,0.0,10000.0,3,1,,60000.0,3,3,1200.0,12,1,,,,,,0.2,,
790,836,0.0,0.0,236115.0,3,1,,22168.0,3,3,609000.0,5,1,,,,,,2.94,,
790,836,0.0,0.0,236115.0,3,1,,34287.0,3,3,393750.0,5,1,,,,,,4.98,,
790,1277,,,,0,0,,,1,1,,1,1,,,,,,,,
791,1292,,,,0,0,,3800000.0,3,3,,1,1,,,,,,,,
791,1293,,,,0,0,,,1,1,,1,1,,,,,,,,
791,1451,170.0,210.0,0.0,2,16,,,1,1,,1,1,,,,,,,,
791,1487,,,,0,0,,,1,1,,1,1,,,,,,,,
791,1823,0.0,0.0,17500.0,3,1,,17000.0,3,3,500.0,12,1,,,,,,1.0,,
794,86,,,,0,0,,,1,1,,1,1,,,,,,,,
794,1945,,,,0,0,,,1,1,,1,1,,,,,,,,
797,1582,,,,0,0,,483.0,3,3,,1,1,,,,,,0.0,,
798,97,,,,0,0,,6715.0,3,3,16500.0,15,3,28.5,,,,,0.3,,
798,805,0.0,0.0,1921300.0,1,1,,,1,1,116747.0,2,1,8643.0,,,,,,,
799,50,,,,0,0,,950000.0,3,3,119000.0,11,3,,,,,,,,
799,50,,,,0,0,,350000.0,3,3,44000.0,11,3,,,,,,,,
799,55,,,,0,0,,142000.0,3,3,27000.0,11,3,,,,,,0.1,,
799,135,,,,0,0,,339167.0,3,3,12210.0,15,1,30674.0,,,,,,,
799,138,0.0,0.0,3804.0,3,1,,121265.0,3,3,2425.0,15,1,828.0,,,,,0.04,,
799,866,0.0,0.0,260000.0,3,1,,180000.0,3,3,,1,1,,,,,,1.41,,
799,1752,0.0,0.0,50000.0,3,1,,53100.0,3,3,7585.0,11,3,,,,,,0.9,,
799,1835,,,,0,0,,,1,1,,1,1,,,,,,,,
800,38,0.0,0.0,37000000.0,2,1,,,0,0,,0,0,,,,,,,,
800,1694,0.0,0.0,33000.0,5,1,,,0,0,,0,0,,,,,,,,
801,90,0.0,0.0,4000000.0,2,1,3.0,,1,1,,1,1,,,,,0.15,7.0,,
802,91,,,,0,0,,,1,1,,1,1,,,,,0.035,,,
803,96,,,,0,0,,,1,1,,1,1,,,,,0.16,,,
803,96,,,,0,0,,,1,1,,1,1,,,,,0.06,,,
803,364,,,,0,0,,,1,1,,1,1,,,,,,,,
803,474,,,,0,0,,,6,1,,1,1,,,,,,,,
803,730,,,,0,0,,1390000.0,7,3,49.0,16,1,,,,,,0.0,,
803,2055,,,,0,0,,20000.0,2,3,,1,1,,,,,,,,
804,14,,,,0,0,,,1,1,,1,1,,,,,,,,
804,174,,,,0,0,,,1,1,,1,1,,,,,,,,
804,176,,,,0,0,,,1,1,,1,1,,,,,,,,
804,373,0.0,0.0,229800.0,2,1,,45000.0,2,3,350.0,12,3,,,,,,7.0,,
804,376,0.0,0.0,2315000.0,2,1,3.0,200000.0,2,3,6.0,3,3,1800.0,,,,,12.0,,
804,377,0.0,0.0,3126330.0,2,1,3.0,808000.0,2,3,36.0,3,3,6600.0,,,,,5.0,,
804,723,,,,0,0,,750000.0,3,1,,1,1,,0.2,0.35,,,,,
804,749,0.0,0.0,40000000.0,7,1,,24000000.0,7,3,,1,1,,,,,,1.7,,
804,805,0.0,0.0,17310.0,1,1,,,0,0,,0,0,,,,,,,,
804,819,,,,0,0,,,1,1,,1,1,,,,,,,,
804,830,,,,0,0,,,1,1,,1,1,,,,,,,,
804,835,,,,0,0,,,1,1,,1,1,,,,,,,,
804,837,,,,0,0,,,1,1,,1,1,,,,,,,,
804,1191,,,,0,0,,,1,1,,1,1,,,,,,,,
804,1352,,,,0,0,,,1,1,,1,1,,,,,,,,
804,1356,,,,0,0,,,1,1,,1,1,,,,,,,,
804,1473,0.0,0.0,255314.0,2,1,,,1,3,268000.0,5,1,,,,,,,,
804,1501,0.0,0.0,23200.0,5,1,,,0,0,,0,0,,,,,,,,
804,1502,0.0,0.0,25600.0,5,1,,,0,0,,0,0,,,,,,,,
804,1503,0.0,0.0,421600.0,5,1,,,1,3,656.0,2,1,46.0,,,,,,,
804,1504,0.0,0.0,879750.0,5,1,,,1,1,,1,1,165.0,,,,,,,
804,1505,0.0,0.0,20600.0,5,1,,,0,0,,0,0,,,,,,,,
804,1506,0.0,0.0,559400.0,5,1,,,1,3,742.0,2,1,54.0,,,,,,,
804,1517,0.0,0.0,49648.0,5,1,,,0,0,,0,0,,,,,,,,
804,1532,0.0,0.0,1379425.0,5,1,,,1,3,3069.0,2,1,215.0,,,,,,,
804,1539,,,,0,0,,,1,1,,1,1,,,,,,,,
804,1606,0.0,0.0,7889952.0,5,1,,,1,1,,1,1,7667.0,,,,,,,
804,1614,0.0,0.0,272700.0,5,1,,,1,1,,1,1,7.0,,,,,,,
804,1818,,,,0,0,,,1,1,,1,1,,,,,,,,
804,1859,,,,0,0,,,1,1,,1,1,,,,,,,,
804,1867,,,,0,0,,,1,1,,1,1,,,,,,,,
804,1868,,,,0,0,,,1,1,,1,1,,,,,,,,
804,1869,,,,0,0,,,1,1,,1,1,,,,,,,,
804,1870,,,,0,0,,,1,1,,1,1,,,,,,,,
804,1871,,,,0,0,,,1,1,,1,1,,,,,,,,
804,1872,,,,0,0,,,1,1,,1,1,,,,,,,,
804,1873,,,,0,0,,,1,1,,1,1,,,,,,,,
804,1936,,,,0,0,,,1,1,,1,1,,,,,,,,
804,1937,,,,0,0,,,1,1,,1,1,,,,,,,,
804,1939,,,,0,0,,,1,1,,1,1,,,,,,,,
804,1940,,,,0,0,,,1,1,,1,1,,,,,,,,
804,1942,,,,0,0,,,1,1,,1,1,,,,,,,,
804,1946,,,,0,0,,,1,1,,1,1,,,,,,,,
804,1948,,,,0,0,,,1,1,,1,1,,,,,,,,
805,21,,,,0,0,,,1,1,,1,1,,,,,,,,
806,21,,,,0,0,,,1,1,,1,1,,,,,,,,
807,21,,,,0,0,,,1,1,,1,1,,,,,,,,
807,1479,,,,0,0,,,1,1,,1,1,,,,,,,,
808,608,50.0,150.0,0.0,2,8,,,0,0,,0,0,,,,,,,,
808,626,50.0,150.0,0.0,2,8,,,1,1,,1,1,,,,,,,,
808,627,50.0,150.0,0.0,2,8,,,1,1,,1,1,,,,,,,,
808,1193,50.0,150.0,0.0,2,8,,,1,1,,1,1,,,,,,,,
808,1194,50.0,150.0,0.0,2,8,,,1,1,,1,1,,,,,,,,
808,1195,50.0,150.0,0.0,2,8,,,1,1,,1,1,,,,,,,,
808,1217,50.0,150.0,0.0,2,8,,,1,1,,1,1,,,,,,,,
808,1262,50.0,150.0,0.0,2,8,,,1,1,,1,1,,,,,,,10.0,
808,1265,50.0,150.0,0.0,2,8,,,1,1,,1,1,,,,,,,,
808,1441,50.0,150.0,0.0,2,8,,,0,0,,0,0,,,,,,,,
808,1442,,,,0,0,,,1,1,,1,1,,,,,,,,
817,1787,,,,0,0,,,1,1,,1,1,,,,,,,,
823,813,,,,0,0,,,1,1,,1,1,,,,,,,,
824,1659,,,,0,0,,,1,1,,1,1,,,,,,,,
826,735,0.0,0.0,800000.0,7,1,,3300000.0,7,3,,1,1,,,,,,0.25,,
826,2125,0.0,0.0,400000.0,5,1,0.0,0.0,1,1,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831,1967,0.0,0.0,3180.0,2,1,,300.0,2,3,3000.0,5,1,0.25,,,,,10.0,,
832,452,0.0,0.0,31212.0,2,1,,8670.0,2,3,,1,1,,,,,,,,
832,461,0.0,0.0,8190.0,2,1,,747.0,2,3,3690.0,5,1,,,,,,12.0,,
832,462,0.0,0.0,37000.0,2,1,,8200.0,2,3,53000.0,5,1,23.0,,,,,4.5,,
836,1538,0.0,0.0,124389.0,5,1,,,1,3,6399.0,2,1,383.0,,,,,,,
836,1623,0.0,0.0,99516.0,5,1,,,1,3,274894.0,2,1,17.0,,,,,,,
836,1732,0.0,0.0,2714.0,5,1,,,0,0,,0,0,,,,,,,,
836,1741,0.0,0.0,78692.0,5,1,,,1,3,162.0,2,1,11.0,,,,,,,
839,495,,,,0,0,,,1,1,,1,1,,,,,0.4,,,
839,614,,,,0,0,,,1,1,,1,1,,,,,,,,
839,618,,,,0,0,,,1,1,,1,1,,,,,,,,
839,619,,,,0,0,,,1,1,,1,1,,,,,,,,
839,698,,,,0,0,,,1,1,,1,1,,,,,,,,
839,702,,,,0,0,,80000.0,3,3,800000.0,5,1,,,,,,,,
839,717,,,,0,0,,,1,1,,1,1,,,,,,,,
839,864,,,,0,0,,,1,1,,1,1,,,,,,,,
839,1225,,,,0,0,,,1,1,,1,1,,,,,,,,
839,1226,,,,0,0,,,1,1,,1,1,,,,,,,,
839,1228,,,,0,0,,,1,1,,1,1,,,,,,,,
839,1229,,,,0,0,,,1,1,,1,1,,,,,,,,
839,1245,,,,0,0,,,1,1,,1,1,,,,,,,,
839,1246,,,,0,0,,,1,1,,1,1,,,,,,,,
839,1252,,,,0,0,,,1,1,,1,1,,,,,,,,
839,1254,,,,0,0,,,1,1,,1,1,,,,,,,,
839,1255,,,,0,0,,,1,1,,1,1,,,,,,,,
839,1261,0.0,0.0,19220.0,3,1,,8013.0,3,3,,1,1,224.0,,,,,2.4,,
839,1269,,,,0,0,,,1,1,,1,1,,,,,,,,
839,1277,,,,0,0,,,1,1,,1,1,,,,,,,,
839,1278,,,,0,0,,,1,1,,1,1,,,,,,,,
839,1451,,,,0,0,,,1,1,,1,1,,,,,,,,
839,1557,,,,0,0,,,1,1,,1,1,,,,,,,,
839,1569,0.0,0.0,30876.0,3,1,,5609.0,3,3,81967.0,5,3,,,,,,5.5,,
839,1576,0.0,0.0,5000.0,3,1,,8000.0,3,3,200000.0,5,1,198.0,,,,,0.6,,
